artist_id,date,platform,total_streams,unique_listeners,peak_hour,avg_completion_rate
A0007,2025-01-09,instagram,300,185,20,0.72
A0007,2025-01-08,spotify,154,117,17,0.65
A0007,2025-01-08,youtube,271,194,20,0.7
A0007,2025-01-08,instagram,111,53,22,0.77
A0007,2025-01-07,spotify,745,449,22,0.56
A0007,2025-01-07,youtube,543,386,20,0.62
A0007,2025-01-07,instagram,253,188,22,0.53
A0007,2025-01-06,spotify,889,604,21,0.57
A0007,2025-01-06,youtube,473,275,20,0.74
A0007,2025-01-06,instagram,250,182,21,0.56
A0007,2025-01-05,spotify,175,114,18,0.87
A0007,2025-01-05,youtube,777,485,20,0.85
A0007,2025-01-05,instagram,317,134,19,0.83
A0007,2025-01-04,spotify,277,147,17,0.68
A0007,2025-01-04,youtube,302,190,21,0.85
A0007,2025-01-04,instagram,334,161,20,0.65
A0007,2025-01-03,spotify,370,226,18,0.57
A0007,2025-01-03,youtube,244,144,21,0.89
A0007,2025-01-03,instagram,470,256,17,0.79
A0007,2025-01-02,spotify,733,450,22,0.67
A0007,2025-01-02,youtube,134,65,19,0.8
A0007,2025-01-02,instagram,194,140,18,0.81
A0007,2025-01-01,spotify,673,497,17,0.51
A0007,2025-01-01,youtube,382,154,21,0.9
A0007,2025-01-01,instagram,233,150,19,0.77
A0007,2024-12-31,spotify,283,149,18,0.76
A0007,2024-12-31,youtube,724,552,21,0.84
A0007,2024-12-31,instagram,289,135,21,0.66
A0007,2024-12-30,spotify,143,113,19,0.54
A0007,2024-12-30,youtube,207,146,18,0.88
A0007,2024-12-30,instagram,72,51,17,0.83
A0007,2024-12-29,spotify,612,285,21,0.54
A0007,2024-12-29,youtube,371,269,17,0.56
A0007,2024-12-29,instagram,419,230,18,0.64
A0007,2024-12-28,spotify,513,270,20,0.53
A0007,2024-12-28,youtube,658,496,20,0.65
A0007,2024-12-28,instagram,369,227,22,0.62
A0007,2024-12-27,spotify,647,271,17,0.54
A0007,2024-12-27,youtube,664,314,21,0.78
A0007,2024-12-27,instagram,477,371,21,0.63
A0007,2024-12-26,spotify,266,186,19,0.79
A0007,2024-12-26,youtube,156,97,17,0.59
A0007,2024-12-26,instagram,442,229,22,0.74
A0007,2024-12-25,spotify,660,484,21,0.58
A0007,2024-12-25,youtube,492,316,21,0.59
A0007,2024-12-25,instagram,81,38,19,0.67
A0007,2024-12-24,spotify,394,281,21,0.83
A0007,2024-12-24,youtube,175,105,18,0.86
A0007,2024-12-24,instagram,69,31,19,0.68
A0007,2024-12-23,spotify,624,462,21,0.61
A0007,2024-12-23,youtube,400,253,22,0.69
A0007,2024-12-23,instagram,151,117,21,0.72
A0007,2024-12-22,spotify,222,120,20,0.51
A0007,2024-12-22,youtube,781,573,19,0.55
A0007,2024-12-22,instagram,358,195,21,0.68
A0007,2024-12-21,spotify,533,412,19,0.52
A0007,2024-12-21,youtube,444,237,20,0.55
A0007,2024-12-21,instagram,353,206,20,0.88
A0007,2024-12-20,spotify,894,387,20,0.81
A0007,2024-12-20,youtube,188,119,20,0.82
A0007,2024-12-20,instagram,286,211,20,0.56
A0007,2024-12-19,spotify,669,371,19,0.65
A0007,2024-12-19,youtube,260,190,21,0.8
A0007,2024-12-19,instagram,220,90,19,0.89
A0007,2024-12-18,spotify,588,440,17,0.72
A0007,2024-12-18,youtube,520,413,18,0.86
A0007,2024-12-18,instagram,299,177,21,0.63
A0007,2024-12-17,spotify,123,68,20,0.52
A0007,2024-12-17,youtube,593,297,18,0.82
A0007,2024-12-17,instagram,433,222,19,0.69
A0007,2024-12-16,spotify,372,174,21,0.89
A0007,2024-12-16,youtube,221,139,17,0.81
A0007,2024-12-16,instagram,226,164,17,0.51
A0008,2025-01-14,spotify,909,381,22,0.58
A0008,2025-01-14,youtube,788,379,19,0.89
A0008,2025-01-14,instagram,143,58,21,0.84
A0008,2025-01-13,spotify,147,115,22,0.75
A0008,2025-01-13,youtube,622,294,21,0.86
A0008,2025-01-13,instagram,81,33,22,0.82
A0008,2025-01-12,spotify,105,51,19,0.72
A0008,2025-01-12,youtube,647,450,19,0.59
A0008,2025-01-12,instagram,399,268,18,0.86
A0008,2025-01-11,spotify,942,572,20,0.59
A0008,2025-01-11,youtube,438,214,17,0.75
A0008,2025-01-11,instagram,156,105,18,0.88
A0008,2025-01-10,spotify,909,415,22,0.69
A0008,2025-01-10,youtube,376,176,18,0.81
A0008,2025-01-10,instagram,398,310,19,0.89
A0008,2025-01-09,spotify,497,320,21,0.8
A0008,2025-01-09,youtube,513,369,22,0.63
A0008,2025-01-09,instagram,404,271,20,0.6
A0008,2025-01-08,spotify,606,267,17,0.58
A0008,2025-01-08,youtube,227,164,22,0.69
A0008,2025-01-08,instagram,151,106,18,0.54
A0008,2025-01-07,spotify,800,365,22,0.7
A0008,2025-01-07,youtube,589,239,19,0.64
A0008,2025-01-07,instagram,399,247,20,0.79
A0008,2025-01-06,spotify,619,387,17,0.59
A0008,2025-01-06,youtube,536,418,20,0.86
A0008,2025-01-06,instagram,424,295,19,0.85
A0008,2025-01-05,spotify,204,148,17,0.68
A0008,2025-01-05,youtube,524,297,21,0.87
A0008,2025-01-05,instagram,457,248,20,0.54
A0008,2025-01-04,spotify,717,327,18,0.53
A0008,2025-01-04,youtube,771,312,20,0.74
A0008,2025-01-04,instagram,450,344,21,0.62
A0008,2025-01-03,spotify,863,468,21,0.82
A0008,2025-01-03,youtube,228,112,17,0.66
A0008,2025-01-03,instagram,66,51,20,0.55
A0008,2025-01-02,spotify,658,355,21,0.8
A0008,2025-01-02,youtube,548,259,17,0.76
A0008,2025-01-02,instagram,72,46,18,0.54
A0008,2025-01-01,spotify,744,581,22,0.75
A0008,2025-01-01,youtube,581,362,19,0.51
A0008,2025-01-01,instagram,316,244,21,0.55
A0008,2024-12-31,spotify,891,438,17,0.52
A0008,2024-12-31,youtube,170,130,18,0.88
A0008,2024-12-31,instagram,94,63,21,0.89
A0008,2024-12-30,spotify,705,351,18,0.72
A0008,2024-12-30,youtube,531,357,21,0.65
A0008,2024-12-30,instagram,419,169,20,0.84
A0008,2024-12-29,spotify,200,115,20,0.73
A0008,2024-12-29,youtube,750,542,22,0.76
A0008,2024-12-29,instagram,98,64,22,0.85
A0008,2024-12-28,spotify,598,299,19,0.76
A0008,2024-12-28,youtube,524,346,20,0.77
A0008,2024-12-28,instagram,458,250,21,0.52
A0008,2024-12-27,spotify,554,344,22,0.66
A0008,2024-12-27,youtube,580,240,21,0.53
A0008,2024-12-27,instagram,227,112,18,0.85
A0008,2024-12-26,spotify,566,328,18,0.55
A0008,2024-12-26,youtube,124,84,22,0.85
A0008,2024-12-26,instagram,164,74,21,0.82
A0008,2024-12-25,spotify,821,402,20,0.63
A0008,2024-12-25,youtube,673,515,19,0.59
A0008,2024-12-25,instagram,107,56,19,0.79
A0008,2024-12-24,spotify,621,260,17,0.87
A0008,2024-12-24,youtube,596,433,22,0.8
A0008,2024-12-24,instagram,488,239,17,0.82
A0008,2024-12-23,spotify,166,128,22,0.5
A0008,2024-12-23,youtube,443,341,20,0.8
A0008,2024-12-23,instagram,133,100,18,0.64
A0008,2024-12-22,spotify,633,325,17,0.64
A0008,2024-12-22,youtube,696,525,17,0.58
A0008,2024-12-22,instagram,128,96,19,0.74
A0008,2024-12-21,spotify,612,458,22,0.6
A0008,2024-12-21,youtube,145,69,21,0.82
A0008,2024-12-21,instagram,159,75,20,0.65
A0008,2024-12-20,spotify,181,117,22,0.59
A0008,2024-12-20,youtube,390,171,21,0.57
A0008,2024-12-20,instagram,242,97,17,0.78
A0008,2024-12-19,spotify,573,450,20,0.63
A0008,2024-12-19,youtube,209,115,21,0.87
A0008,2024-12-19,instagram,248,141,20,0.88
A0008,2024-12-18,spotify,151,111,19,0.57
A0008,2024-12-18,youtube,688,425,21,0.72
A0008,2024-12-18,instagram,431,201,22,0.71
A0008,2024-12-17,spotify,457,311,22,0.65
A0008,2024-12-17,youtube,317,242,19,0.87
A0008,2024-12-17,instagram,219,151,17,0.75
A0008,2024-12-16,spotify,340,155,19,0.5
A0008,2024-12-16,youtube,145,87,19,0.76
A0008,2024-12-16,instagram,281,138,20,0.52
A0009,2025-01-14,spotify,613,398,20,0.66
A0009,2025-01-14,youtube,476,373,17,0.76
A0009,2025-01-14,instagram,107,61,18,0.78
A0009,2025-01-13,spotify,600,258,18,0.88
A0009,2025-01-13,youtube,659,278,17,0.79
A0009,2025-01-13,instagram,319,215,22,0.65
A0009,2025-01-12,spotify,807,493,17,0.89
A0009,2025-01-12,youtube,287,149,20,0.81
A0009,2025-01-12,instagram,429,209,20,0.82
A0009,2025-01-11,spotify,840,491,22,0.88
A0009,2025-01-11,youtube,380,286,18,0.58
A0009,2025-01-11,instagram,428,292,17,0.63
A0009,2025-01-10,spotify,358,157,22,0.87
A0009,2025-01-10,youtube,508,210,18,0.78
A0009,2025-01-10,instagram,402,202,21,0.54
A0009,2025-01-09,spotify,391,195,21,0.74
A0009,2025-01-09,youtube,745,496,17,0.72
A0009,2025-01-09,instagram,300,224,19,0.54
A0009,2025-01-08,spotify,762,355,17,0.54
A0009,2025-01-08,youtube,241,108,18,0.71
A0009,2025-01-08,instagram,281,122,18,0.74
A0009,2025-01-07,spotify,336,260,19,0.83
A0009,2025-01-07,youtube,185,125,20,0.76
A0009,2025-01-07,instagram,431,181,18,0.81
A0009,2025-01-06,spotify,406,186,20,0.64
A0009,2025-01-06,youtube,577,434,18,0.58
A0009,2025-01-06,instagram,221,100,21,0.52
A0009,2025-01-05,spotify,850,651,18,0.53
A0009,2025-01-05,youtube,664,276,22,0.68
A0009,2025-01-05,instagram,387,155,19,0.71
A0009,2025-01-04,spotify,412,206,20,0.67
A0009,2025-01-04,youtube,360,257,18,0.58
A0009,2025-01-04,instagram,335,250,19,0.88
A0009,2025-01-03,spotify,595,285,19,0.83
A0009,2025-01-03,youtube,333,235,21,0.79
A0009,2025-01-03,instagram,139,108,21,0.68
A0009,2025-01-02,spotify,384,271,19,0.59
A0009,2025-01-02,youtube,381,161,20,0.85
A0009,2025-01-02,instagram,433,204,21,0.55
A0009,2025-01-01,spotify,106,63,17,0.78
A0009,2025-01-01,youtube,732,337,22,0.53
A0009,2025-01-01,instagram,149,93,19,0.78
A0009,2024-12-31,spotify,997,649,17,0.82
A0009,2024-12-31,youtube,546,251,18,0.72
A0009,2024-12-31,instagram,164,105,21,0.89
A0009,2024-12-30,spotify,540,216,20,0.74
A0009,2024-12-30,youtube,676,422,18,0.81
A0009,2024-12-30,instagram,454,262,17,0.77
A0009,2024-12-29,spotify,614,427,22,0.52
A0009,2024-12-29,youtube,488,251,21,0.83
A0009,2024-12-29,instagram,443,297,22,0.61
A0009,2024-12-28,spotify,165,119,21,0.71
A0009,2024-12-28,youtube,111,61,20,0.83
A0009,2024-12-28,instagram,240,149,17,0.79
A0009,2024-12-27,spotify,481,367,17,0.79
A0009,2024-12-27,youtube,272,153,21,0.61
A0009,2024-12-27,instagram,210,143,19,0.65
A0009,2024-12-26,spotify,688,426,18,0.83
A0009,2024-12-26,youtube,192,146,22,0.66
A0009,2024-12-26,instagram,191,110,22,0.53
A0009,2024-12-25,spotify,617,251,18,0.53
A0009,2024-12-25,youtube,522,397,19,0.88
A0009,2024-12-25,instagram,223,120,20,0.63
A0009,2024-12-24,spotify,309,197,20,0.59
A0009,2024-12-24,youtube,778,367,21,0.59
A0009,2024-12-24,instagram,258,148,19,0.56
A0009,2024-12-23,spotify,837,589,19,0.78
A0009,2024-12-23,youtube,632,417,20,0.82
A0009,2024-12-23,instagram,273,173,21,0.78
A0009,2024-12-22,spotify,797,588,21,0.66
A0009,2024-12-22,youtube,731,537,18,0.69
A0009,2024-12-22,instagram,425,289,17,0.76
A0009,2024-12-21,spotify,303,208,22,0.76
A0009,2024-12-21,youtube,348,276,22,0.57
A0009,2024-12-21,instagram,298,156,20,0.89
A0009,2024-12-20,spotify,816,513,20,0.69
A0009,2024-12-20,youtube,340,163,21,0.55
A0009,2024-12-20,instagram,80,34,18,0.81
A0009,2024-12-19,spotify,126,72,21,0.84
A0009,2024-12-19,youtube,447,296,19,0.74
A0009,2024-12-19,instagram,370,235,19,0.88
A0009,2024-12-18,spotify,635,470,21,0.5
A0009,2024-12-18,youtube,717,567,22,0.6
A0009,2024-12-18,instagram,405,320,19,0.59
A0009,2024-12-17,spotify,764,533,17,0.89
A0009,2024-12-17,youtube,653,373,21,0.74
A0009,2024-12-17,instagram,481,310,21,0.88
A0009,2024-12-16,spotify,232,164,20,0.72
A0009,2024-12-16,youtube,352,164,20,0.86
A0009,2024-12-16,instagram,154,110,19,0.54
A0010,2025-01-14,spotify,590,308,21,0.82
A0010,2025-01-14,youtube,435,234,20,0.66
A0010,2025-01-14,instagram,197,104,21,0.54
A0010,2025-01-13,spotify,857,446,18,0.63
A0010,2025-01-13,youtube,368,226,18,0.63
A0010,2025-01-13,instagram,158,72,18,0.65
A0010,2025-01-12,spotify,268,188,20,0.59
A0010,2025-01-12,youtube,644,387,21,0.69
A0010,2025-01-12,instagram,281,175,17,0.88
A0010,2025-01-11,spotify,690,337,20,0.8
A0010,2025-01-11,youtube,756,526,18,0.84
A0010,2025-01-11,instagram,120,67,17,0.82
A0010,2025-01-10,spotify,889,649,21,0.78
A0010,2025-01-10,youtube,788,544,18,0.7
A0010,2025-01-10,instagram,147,103,18,0.69
A0010,2025-01-09,spotify,168,123,19,0.84
A0010,2025-01-09,youtube,211,121,22,0.83
A0010,2025-01-09,instagram,134,56,20,0.69
A0010,2025-01-08,spotify,421,169,18,0.72
A0010,2025-01-08,youtube,692,432,18,0.85
A0010,2025-01-08,instagram,131,96,19,0.69
A0010,2025-01-07,spotify,970,701,17,0.69
A0010,2025-01-07,youtube,128,79,17,0.78
A0010,2025-01-07,instagram,478,199,22,0.65
A0010,2025-01-06,spotify,813,338,19,0.89
A0010,2025-01-06,youtube,465,342,22,0.77
A0010,2025-01-06,instagram,52,35,18,0.59
A0010,2025-01-05,spotify,487,243,17,0.89
A0010,2025-01-05,youtube,90,63,22,0.82
A0010,2025-01-05,instagram,378,152,19,0.52
A0010,2025-01-04,spotify,263,196,19,0.77
A0010,2025-01-04,youtube,499,328,22,0.84
A0010,2025-01-04,instagram,298,219,21,0.84
A0010,2025-01-03,spotify,595,316,22,0.86
A0010,2025-01-03,youtube,111,73,17,0.84
A0010,2025-01-03,instagram,358,232,22,0.74
A0010,2025-01-02,spotify,956,386,19,0.58
A0010,2025-01-02,youtube,724,499,22,0.68
A0010,2025-01-02,instagram,101,50,18,0.64
A0010,2025-01-01,spotify,367,237,21,0.6
A0010,2025-01-01,youtube,636,325,20,0.59
A0010,2025-01-01,instagram,280,165,17,0.9
A0010,2024-12-31,spotify,599,297,21,0.81
A0010,2024-12-31,youtube,418,307,18,0.52
A0010,2024-12-31,instagram,191,124,19,0.75
A0010,2024-12-30,spotify,791,619,19,0.51
A0010,2024-12-30,youtube,671,344,20,0.72
A0010,2024-12-30,instagram,134,62,17,0.61
A0010,2024-12-29,spotify,215,106,17,0.67
A0010,2024-12-29,youtube,704,542,19,0.55
A0010,2024-12-29,instagram,115,51,20,0.76
A0010,2024-12-28,spotify,823,559,18,0.56
A0010,2024-12-28,youtube,744,501,18,0.54
A0010,2024-12-28,instagram,107,68,22,0.68
A0010,2024-12-27,spotify,544,298,18,0.69
A0010,2024-12-27,youtube,416,287,21,0.71
A0010,2024-12-27,instagram,258,108,17,0.52
A0010,2024-12-26,spotify,153,91,18,0.52
A0010,2024-12-26,youtube,411,179,17,0.54
A0010,2024-12-26,instagram,93,53,18,0.69
A0010,2024-12-25,spotify,967,419,20,0.79
A0010,2024-12-25,youtube,425,173,22,0.6
A0010,2024-12-25,instagram,94,71,18,0.85
A0010,2024-12-24,spotify,985,646,19,0.63
A0010,2024-12-24,youtube,588,419,21,0.63
A0010,2024-12-24,instagram,336,247,21,0.87
A0010,2024-12-23,spotify,966,651,21,0.73
A0010,2024-12-23,youtube,663,315,21,0.55
A0010,2024-12-23,instagram,115,91,20,0.57
A0010,2024-12-22,spotify,880,545,21,0.62
A0010,2024-12-22,youtube,334,243,20,0.61
A0010,2024-12-22,instagram,209,118,21,0.52
A0010,2024-12-21,spotify,114,62,17,0.75
A0010,2024-12-21,youtube,666,315,20,0.53
A0010,2024-12-21,instagram,165,130,20,0.63
A0010,2024-12-20,spotify,820,526,18,0.54
A0010,2024-12-20,youtube,521,389,18,0.72
A0010,2024-12-20,instagram,85,38,21,0.82
A0010,2024-12-19,spotify,890,657,22,0.86
A0010,2024-12-19,youtube,559,238,18,0.89
A0010,2024-12-19,instagram,255,197,20,0.51
A0010,2024-12-18,spotify,848,577,21,0.85
A0010,2024-12-18,youtube,324,153,22,0.66
A0010,2024-12-18,instagram,327,142,19,0.83
A0010,2024-12-17,spotify,781,385,18,0.8
A0010,2024-12-17,youtube,274,124,21,0.85
A0010,2024-12-17,instagram,236,188,19,0.63
A0010,2024-12-16,spotify,396,290,17,0.78
A0010,2024-12-16,youtube,187,112,21,0.83
A0010,2024-12-16,instagram,159,64,19,0.7
A0011,2025-01-14,spotify,118,71,18,0.5
A0011,2025-01-14,youtube,557,390,21,0.52
A0011,2025-01-14,instagram,271,188,20,0.85
A0011,2025-01-13,spotify,277,115,19,0.75
A0011,2025-01-13,youtube,385,298,18,0.89
A0011,2025-01-13,instagram,118,92,21,0.58
A0011,2025-01-12,spotify,638,294,20,0.82
A0011,2025-01-12,youtube,303,131,21,0.89
A0011,2025-01-12,instagram,369,281,20,0.86
A0011,2025-01-11,spotify,850,478,18,0.85
A0011,2025-01-11,youtube,398,265,20,0.67
A0011,2025-01-11,instagram,300,218,21,0.59
A0011,2025-01-10,spotify,656,382,21,0.84
A0011,2025-01-10,youtube,456,357,18,0.56
A0011,2025-01-10,instagram,261,165,17,0.66
A0011,2025-01-09,spotify,285,206,18,0.87
A0011,2025-01-09,youtube,524,215,21,0.66
A0011,2025-01-09,instagram,81,45,17,0.89
A0011,2025-01-08,spotify,510,373,22,0.63
A0011,2025-01-08,youtube,473,272,19,0.53
A0011,2025-01-08,instagram,286,199,21,0.89
A0011,2025-01-07,spotify,810,472,21,0.67
A0011,2025-01-07,youtube,288,197,21,0.62
A0011,2025-01-07,instagram,412,236,20,0.68
A0011,2025-01-06,spotify,889,357,18,0.61
A0011,2025-01-06,youtube,103,80,19,0.62
A0011,2025-01-06,instagram,142,93,18,0.75
A0011,2025-01-05,spotify,481,228,20,0.57
A0011,2025-01-05,youtube,89,52,20,0.76
A0011,2025-01-05,instagram,238,166,18,0.69
A0011,2025-01-04,spotify,952,449,18,0.7
A0011,2025-01-04,youtube,418,251,22,0.65
A0011,2025-01-04,instagram,166,126,22,0.68
A0011,2025-01-03,spotify,501,227,19,0.54
A0011,2025-01-03,youtube,405,282,20,0.57
A0011,2025-01-03,instagram,482,318,21,0.72
A0011,2025-01-02,spotify,257,133,17,0.53
A0011,2025-01-02,youtube,395,236,19,0.59
A0011,2025-01-02,instagram,498,286,22,0.59
A0011,2025-01-01,spotify,616,432,19,0.53
A0011,2025-01-01,youtube,571,299,21,0.8
A0011,2025-01-01,instagram,475,245,20,0.6
A0011,2024-12-31,spotify,343,168,21,0.52
A0011,2024-12-31,youtube,487,260,19,0.77
A0011,2024-12-31,instagram,229,146,20,0.89
A0011,2024-12-30,spotify,247,171,18,0.86
A0011,2024-12-30,youtube,562,426,19,0.82
A0011,2024-12-30,instagram,470,319,21,0.81
A0011,2024-12-29,spotify,674,532,19,0.87
A0011,2024-12-29,youtube,772,440,20,0.69
A0011,2024-12-29,instagram,352,143,20,0.71
A0011,2024-12-28,spotify,864,611,21,0.87
A0011,2024-12-28,youtube,710,421,17,0.78
A0011,2024-12-28,instagram,303,148,19,0.88
A0011,2024-12-27,spotify,904,612,19,0.68
A0011,2024-12-27,youtube,92,39,21,0.67
A0011,2024-12-27,instagram,475,232,19,0.72
A0011,2024-12-26,spotify,832,350,17,0.57
A0011,2024-12-26,youtube,711,474,20,0.85
A0011,2024-12-26,instagram,253,186,19,0.83
A0011,2024-12-25,spotify,647,397,17,0.72
A0011,2024-12-25,youtube,335,182,21,0.85
A0011,2024-12-25,instagram,204,110,21,0.8
A0011,2024-12-24,spotify,425,324,17,0.58
A0011,2024-12-24,youtube,248,129,19,0.59
A0011,2024-12-24,instagram,152,77,17,0.66
A0011,2024-12-23,spotify,242,169,22,0.63
A0011,2024-12-23,youtube,304,149,19,0.53
A0011,2024-12-23,instagram,482,201,18,0.7
A0011,2024-12-22,spotify,605,366,20,0.89
A0011,2024-12-22,youtube,502,376,20,0.56
A0011,2024-12-22,instagram,242,147,17,0.84
A0011,2024-12-21,spotify,897,402,18,0.69
A0011,2024-12-21,youtube,132,63,18,0.89
A0011,2024-12-21,instagram,230,158,21,0.73
A0011,2024-12-20,spotify,821,497,20,0.53
A0011,2024-12-20,youtube,153,95,19,0.58
A0011,2024-12-20,instagram,364,247,18,0.54
A0011,2024-12-19,spotify,653,380,22,0.63
A0011,2024-12-19,youtube,735,524,19,0.75
A0011,2024-12-19,instagram,132,95,21,0.61
A0011,2024-12-18,spotify,599,403,20,0.66
A0011,2024-12-18,youtube,244,173,18,0.68
A0011,2024-12-18,instagram,471,200,22,0.82
A0011,2024-12-17,spotify,625,329,18,0.55
A0011,2024-12-17,youtube,683,450,19,0.8
A0011,2024-12-17,instagram,225,137,21,0.6
A0011,2024-12-16,spotify,838,589,20,0.58
A0011,2024-12-16,youtube,781,330,17,0.53
A0011,2024-12-16,instagram,64,40,19,0.53
A0012,2025-01-14,spotify,200,141,17,0.6
A0012,2025-01-14,youtube,791,584,17,0.55
A0012,2025-01-14,instagram,311,194,19,0.51
A0012,2025-01-13,spotify,323,141,17,0.66
A0012,2025-01-13,youtube,480,373,17,0.59
A0012,2025-01-13,instagram,399,307,18,0.77
A0012,2025-01-12,spotify,158,85,19,0.72
A0012,2025-01-12,youtube,236,142,22,0.57
A0012,2025-01-12,instagram,493,317,19,0.87
A0012,2025-01-11,spotify,647,301,17,0.8
A0012,2025-01-11,youtube,448,231,18,0.76
A0012,2025-01-11,instagram,269,197,21,0.73
A0012,2025-01-10,spotify,434,181,17,0.88
A0012,2025-01-10,youtube,232,171,21,0.52
A0012,2025-01-10,instagram,251,152,22,0.77
A0012,2025-01-09,spotify,778,544,19,0.69
A0012,2025-01-09,youtube,275,205,19,0.76
A0012,2025-01-09,instagram,396,159,21,0.83
A0012,2025-01-08,spotify,594,334,18,0.63
A0012,2025-01-08,youtube,126,63,22,0.67
A0012,2025-01-08,instagram,73,29,19,0.73
A0012,2025-01-07,spotify,346,255,21,0.57
A0012,2025-01-07,youtube,412,219,17,0.75
A0012,2025-01-07,instagram,498,239,20,0.86
A0012,2025-01-06,spotify,373,267,21,0.54
A0012,2025-01-06,youtube,512,383,22,0.82
A0012,2025-01-06,instagram,411,321,20,0.82
A0012,2025-01-05,spotify,870,452,18,0.76
A0012,2025-01-05,youtube,438,296,21,0.8
A0012,2025-01-05,instagram,75,53,22,0.6
A0012,2025-01-04,spotify,322,228,17,0.61
A0012,2025-01-04,youtube,315,172,22,0.76
A0012,2025-01-04,instagram,85,54,22,0.62
A0012,2025-01-03,spotify,569,423,18,0.81
A0012,2025-01-03,youtube,530,331,22,0.54
A0012,2025-01-03,instagram,84,45,17,0.57
A0012,2025-01-02,spotify,922,459,22,0.87
A0012,2025-01-02,youtube,570,388,18,0.56
A0012,2025-01-02,instagram,124,60,18,0.61
A0012,2025-01-01,spotify,352,168,22,0.66
A0012,2025-01-01,youtube,180,88,17,0.63
A0012,2025-01-01,instagram,439,281,22,0.71
A0012,2024-12-31,spotify,295,232,17,0.76
A0012,2024-12-31,youtube,621,276,21,0.72
A0012,2024-12-31,instagram,405,260,21,0.89
A0012,2024-12-30,spotify,484,212,17,0.73
A0012,2024-12-30,youtube,120,65,20,0.64
A0012,2024-12-30,instagram,61,32,20,0.52
A0012,2024-12-29,spotify,970,552,21,0.66
A0012,2024-12-29,youtube,694,439,18,0.6
A0012,2024-12-29,instagram,321,213,18,0.83
A0012,2024-12-28,spotify,111,54,21,0.63
A0012,2024-12-28,youtube,171,112,17,0.54
A0012,2024-12-28,instagram,240,148,19,0.8
A0012,2024-12-27,spotify,316,202,20,0.88
A0012,2024-12-27,youtube,98,75,20,0.79
A0012,2024-12-27,instagram,252,146,21,0.86
A0012,2024-12-26,spotify,261,178,21,0.86
A0012,2024-12-26,youtube,525,411,19,0.77
A0012,2024-12-26,instagram,193,152,17,0.59
A0012,2024-12-25,spotify,554,430,17,0.5
A0012,2024-12-25,youtube,553,378,20,0.79
A0012,2024-12-25,instagram,373,223,21,0.83
A0012,2024-12-24,spotify,832,444,17,0.74
A0012,2024-12-24,youtube,289,191,21,0.79
A0012,2024-12-24,instagram,76,39,22,0.8
A0012,2024-12-23,spotify,385,257,19,0.57
A0012,2024-12-23,youtube,778,398,17,0.62
A0012,2024-12-23,instagram,272,170,17,0.78
A0012,2024-12-22,spotify,898,504,22,0.62
